epoch,step,train_acc,train_loss,val_acc,val_loss
0,32,,,0.5803310871124268,0.6907451152801514
0,32,0.5133820176124573,0.6931923031806946,,
1,65,,,0.5705939531326294,0.6869640946388245
1,65,0.5440389513969421,0.6904327869415283,,
2,98,,,0.5793573260307312,0.6830876469612122
2,98,0.5664233565330505,0.6864168047904968,,
3,131,,,0.5589094161987305,0.6815719604492188
3,131,0.5703163146972656,0.6838112473487854,,
4,164,,,0.5735151171684265,0.6808655858039856
4,164,0.5610705614089966,0.6828842759132385,,
5,197,,,0.5822784900665283,0.6809535026550293
5,197,0.5717761516571045,0.679090678691864,,
6,230,,,0.5851995944976807,0.6791484355926514
6,230,0.5557177662849426,0.6794570088386536,,
7,263,,,0.5822784900665283,0.681850016117096
7,263,0.5766423344612122,0.6777212023735046,,
8,296,,,0.5920155644416809,0.6785054802894592
8,296,0.5644769072532654,0.678164541721344,,
9,329,,,0.5657253861427307,0.6817189455032349
9,329,0.5756691098213196,0.6774879097938538,,
10,362,,,0.587147057056427,0.682194709777832
10,362,0.5771289467811584,0.6727787852287292,,
11,395,,,0.5647516846656799,0.6832790374755859
11,395,0.568856418132782,0.6737136244773865,,
12,428,,,0.5822784900665283,0.6798673272132874
12,428,0.5761557221412659,0.6757378578186035,,
13,461,,,0.5764362215995789,0.6815030574798584
13,461,0.5659367442131042,0.6764132380485535,,
14,494,,,0.5861732959747314,0.6803379058837891
14,494,0.5751824975013733,0.6743863224983215,,
15,495,,,0.5842258930206299,0.6854553818702698
15,495,,,0.5715676546096802,0.6889480948448181
15,495,,,0.5715676546096802,0.6812284588813782
15,495,,,0.5793573260307312,0.6824744343757629
15,495,,,0.5851995944976807,0.680824875831604
15,495,,,0.5822784900665283,0.681977391242981
15,495,,,0.5920155644416809,0.6798522472381592
15,495,,,0.5861732959747314,0.6802838444709778
15,495,,,0.5793573260307312,0.6791865825653076
15,495,,,0.5842258930206299,0.6795595288276672
